/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left000992.png,"[[595, 444], [593, 440], [587, 431], [583, 426], [574, 417]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left000993.png,"[[597, 445], [591, 435], [587, 431], [578, 420], [573, 416]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left000994.png,"[[594, 439], [589, 433], [580, 422], [575, 418], [570, 411]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left000995.png,"[[594, 443], [585, 430], [579, 425], [574, 417], [563, 403]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left000996.png,"[[589, 435], [584, 430], [578, 421], [567, 406], [564, 399]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left000997.png,"[[594, 443], [588, 433], [576, 416], [573, 407], [569, 402]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left000998.png,"[[593, 438], [581, 420], [578, 410], [574, 405], [569, 397]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left000999.png,"[[587, 429], [584, 419], [580, 413], [574, 404], [564, 393]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001000.png,"[[596, 437], [592, 430], [586, 421], [575, 408], [570, 404]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001001.png,"[[595, 442], [589, 431], [578, 418], [573, 413], [562, 399]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001002.png,"[[593, 438], [582, 423], [576, 418], [565, 403], [559, 397]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001003.png,"[[588, 433], [582, 428], [571, 412], [564, 405], [560, 400]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001004.png,"[[594, 443], [581, 424], [575, 416], [570, 411], [562, 400]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001005.png,"[[587, 429], [580, 421], [575, 415], [567, 403], [562, 397]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001006.png,"[[592, 439], [587, 432], [578, 418], [573, 411], [568, 406]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001007.png,"[[594, 442], [585, 427], [580, 419], [575, 414], [564, 406]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001008.png,"[[591, 433], [585, 425], [580, 419], [569, 411], [563, 406]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001009.png,"[[593, 440], [588, 433], [576, 423], [570, 417], [556, 408]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001010.png,"[[593, 442], [582, 431], [575, 424], [561, 415], [555, 412]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001011.png,"[[587, 438], [581, 431], [566, 420], [561, 417], [550, 409]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001012.png,"[[592, 441], [576, 429], [571, 425], [559, 416], [553, 411]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001013.png,"[[583, 436], [577, 432], [565, 422], [559, 416], [554, 412]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001014.png,"[[593, 445], [581, 433], [574, 426], [568, 421], [558, 410]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001015.png,"[[587, 436], [580, 429], [574, 424], [563, 411], [558, 404]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001016.png,"[[592, 441], [586, 435], [575, 420], [569, 412], [558, 400]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001017.png,"[[593, 443], [581, 427], [576, 418], [564, 406], [558, 400]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001018.png,"[[588, 432], [582, 423], [570, 409], [564, 403], [558, 398]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001019.png,"[[593, 438], [580, 422], [574, 414], [568, 408], [562, 400]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001020.png,"[[586, 432], [579, 423], [573, 417], [567, 408], [561, 403]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001021.png,"[[592, 439], [586, 432], [579, 421], [573, 415], [560, 408]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001022.png,"[[592, 441], [586, 430], [579, 424], [566, 416], [560, 409]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001023.png,"[[592, 437], [586, 430], [573, 422], [566, 414], [560, 407]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001024.png,"[[593, 442], [579, 433], [572, 425], [566, 417], [560, 412]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001025.png,"[[585, 439], [578, 430], [572, 422], [566, 417], [560, 413]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001026.png,"[[592, 439], [585, 430], [578, 423], [573, 419], [561, 408]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001027.png,"[[592, 439], [585, 432], [580, 427], [567, 416], [562, 409]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001028.png,"[[593, 442], [587, 437], [574, 424], [568, 418], [556, 412]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001029.png,"[[593, 444], [580, 430], [574, 423], [562, 417], [556, 414]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001030.png,"[[586, 435], [580, 427], [567, 420], [561, 417], [554, 412]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001031.png,"[[593, 440], [579, 432], [573, 428], [565, 422], [558, 417]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001032.png,"[[585, 441], [579, 436], [571, 430], [564, 425], [557, 420]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001033.png,"[[592, 444], [584, 437], [577, 431], [569, 425], [558, 414]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001034.png,"[[591, 441], [583, 435], [575, 429], [564, 417], [558, 409]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001035.png,"[[591, 443], [583, 436], [571, 423], [565, 415], [554, 400]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001036.png,"[[591, 443], [579, 428], [573, 420], [561, 403], [556, 397]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001037.png,"[[587, 434], [581, 424], [568, 407], [563, 400], [552, 387]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001038.png,"[[592, 438], [579, 418], [574, 409], [562, 395], [556, 388]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001039.png,"[[586, 427], [580, 418], [569, 402], [562, 395], [549, 386]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001040.png,"[[593, 439], [581, 420], [574, 411], [561, 401], [557, 396]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001041.png,"[[587, 429], [579, 420], [566, 409], [562, 403], [549, 390]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001042.png,"[[591, 438], [577, 425], [573, 418], [560, 403], [554, 399]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001043.png,"[[585, 435], [580, 428], [567, 412], [561, 407], [550, 397]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001044.png,"[[595, 441], [580, 422], [574, 417], [562, 405], [556, 400]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001045.png,"[[584, 429], [578, 423], [566, 410], [560, 405], [552, 398]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001046.png,"[[592, 442], [580, 427], [573, 421], [565, 413], [558, 408]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001047.png,"[[587, 433], [579, 426], [571, 417], [564, 412], [560, 410]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001048.png,"[[592, 441], [583, 431], [575, 425], [571, 423], [562, 412]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001049.png,"[[590, 439], [582, 432], [577, 429], [569, 417], [563, 410]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001050.png,"[[591, 442], [586, 439], [577, 426], [572, 418], [561, 407]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001051.png,"[[594, 446], [585, 433], [579, 424], [568, 412], [563, 407]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001052.png,"[[590, 435], [584, 425], [573, 412], [568, 406], [562, 398]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001053.png,"[[593, 438], [581, 423], [576, 416], [570, 407], [564, 399]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001054.png,"[[587, 432], [581, 425], [575, 415], [569, 407], [563, 401]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001055.png,"[[594, 441], [587, 429], [580, 419], [574, 412], [564, 400]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001056.png,"[[593, 437], [586, 426], [579, 418], [568, 405], [564, 399]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001057.png,"[[592, 438], [585, 429], [574, 415], [569, 408], [559, 394]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001058.png,"[[592, 440], [581, 425], [576, 418], [565, 402], [560, 397]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001059.png,"[[587, 433], [582, 425], [571, 408], [566, 402], [561, 396]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001060.png,"[[594, 440], [582, 420], [576, 413], [571, 406], [565, 399]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001061.png,"[[587, 428], [581, 421], [575, 413], [570, 405], [559, 396]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001062.png,"[[593, 440], [587, 431], [581, 421], [570, 411], [566, 407]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001063.png,"[[593, 439], [587, 429], [575, 418], [571, 414], [567, 408]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001064.png,"[[593, 438], [581, 426], [577, 422], [573, 415], [563, 397]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001065.png,"[[587, 436], [583, 431], [579, 424], [568, 405], [564, 398]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001066.png,"[[595, 444], [591, 435], [580, 412], [576, 405], [566, 389]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001067.png,"[[595, 440], [584, 415], [579, 407], [570, 390], [565, 378]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001068.png,"[[588, 422], [583, 413], [574, 394], [569, 382], [564, 372]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001069.png,"[[594, 438], [584, 416], [579, 401], [574, 390], [570, 384]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001070.png,"[[589, 425], [584, 409], [578, 397], [574, 390], [571, 387]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001071.png,"[[594, 430], [588, 416], [584, 408], [581, 404], [572, 385]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001072.png,"[[594, 433], [589, 425], [586, 420], [577, 400], [572, 394]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001073.png,"[[595, 440], [592, 435], [582, 413], [577, 406], [570, 393]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001074.png,"[[596, 444], [586, 421], [581, 413], [574, 399], [570, 393]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001075.png,"[[589, 424], [584, 415], [576, 401], [572, 394], [564, 381]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001076.png,"[[593, 439], [585, 422], [581, 414], [573, 399], [570, 394]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001077.png,"[[591, 430], [587, 422], [578, 406], [575, 401], [571, 398]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001078.png,"[[595, 439], [586, 421], [582, 414], [578, 411], [574, 404]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001079.png,"[[590, 429], [587, 422], [583, 418], [578, 411], [571, 403]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001080.png,"[[596, 441], [591, 437], [587, 429], [579, 420], [574, 415]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001081.png,"[[595, 445], [590, 436], [582, 426], [577, 421], [567, 412]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001082.png,"[[594, 439], [586, 428], [581, 423], [571, 413], [566, 408]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001083.png,"[[591, 438], [585, 432], [575, 421], [570, 415], [566, 411]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001084.png,"[[594, 442], [583, 430], [577, 423], [573, 419], [567, 407]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001085.png,"[[588, 436], [583, 428], [578, 424], [572, 411], [569, 403]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001086.png,"[[593, 441], [589, 435], [582, 420], [578, 411], [575, 404]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001087.png,"[[595, 443], [587, 426], [584, 417], [581, 409], [577, 404]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001088.png,"[[592, 431], [588, 421], [585, 412], [581, 407], [578, 400]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001089.png,"[[596, 437], [592, 427], [589, 420], [585, 413], [576, 396]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001090.png,"[[596, 439], [592, 432], [588, 423], [578, 405], [574, 400]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001091.png,"[[596, 441], [592, 432], [582, 413], [577, 407], [568, 398]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001092.png,"[[595, 440], [585, 419], [580, 412], [570, 403], [566, 397]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001093.png,"[[589, 427], [584, 419], [574, 409], [569, 403], [563, 398]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001094.png,"[[594, 441], [583, 429], [578, 422], [572, 416], [567, 410]]"
/home/biondibazzanti/ds-turn/train/seq1/,/home/biondibazzanti/ds-turn/train/seq1/left/left001095.png,"[[588, 437], [583, 429], [577, 422], [572, 416], [563, 406]]"
